fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,7
7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0,7
6.8,0.3,0.27,11.6,28.0,22.0,97.0,0.9931399999999999,2.96,0.38,11.7,6
6.5,0.43,0.18,13.15,32.0,25.0,131.0,0.99565,3.23,0.51,10.7,5
6.6,0.17,0.36,1.9,36.0,38.0,110.0,0.99056,3.05,0.54,11.4,6
6.9,0.19,0.35,13.5,38.0,49.0,118.0,0.99546,3.0,0.63,10.7,6
6.8,0.16,0.36,1.3,34.0,32.0,98.0,0.9905799999999999,3.02,0.58,11.3,6
6.4,0.41,0.01,6.1,48.0,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,5
6.4,0.41,0.01,6.1,48.0,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,5
7.4,0.36,0.32,1.9,36.0,27.0,119.0,0.9919600000000001,3.15,0.49,11.2,6
6.1,0.17,0.21,1.9,0.09,44.0,130.0,0.99255,3.07,0.41,9.7,5
5.5,0.28,0.21,1.6,32.0,23.0,85.0,0.9902700000000001,3.42,0.42,12.5,5
6.6,0.5,0.26,11.3,29.0,32.0,110.0,0.9930200000000001,3.27,0.78,12.9,8
7.1,0.44,0.27,8.4,57.0,60.0,160.0,0.9925700000000001,3.16,0.36,11.8,6
6.9,0.38,0.28,8.3,62.0,22.0,166.0,0.9950600000000001,3.16,0.72,10.6,5
7.1,0.44,0.27,8.4,57.0,60.0,160.0,0.9925700000000001,3.16,0.36,11.8,6
6.2,0.24,0.28,12.2,49.0,54.0,133.0,0.9952,3.19,0.37,10.7,6
6.1,0.28,0.27,8.0,48.0,41.0,162.0,0.99498,3.21,0.51,9.9,5
7.6,0.26,0.32,1.3,48.0,23.0,76.0,0.9903,2.96,0.46,12.0,6
7.5,0.16,0.38,12.7,43.0,70.5,163.0,0.9970600000000001,3.15,0.82,10.4,7
6.5,0.36,0.16,1.3,54.0,11.0,107.0,0.99398,3.19,0.39,8.5,5
6.6,0.35,0.19,10.5,0.06,15.0,82.0,0.9958799999999999,3.13,0.38,9.9,4
5.7,0.25,0.26,12.5,49.0,52.5,120.0,0.9969100000000001,3.08,0.45,9.4,6
7.4,0.37,0.26,9.6,0.05,33.0,134.0,0.99608,3.13,0.46,10.4,5
5.7,0.25,0.21,1.5,44.0,21.0,108.0,0.9914200000000001,3.3,0.59,11.0,6
5.8,0.23,0.21,1.5,44.0,21.0,110.0,0.9913799999999999,3.3,0.57,11.0,6
5.7,0.25,0.27,10.8,0.05,58.0,116.0,0.99592,3.1,0.5,9.8,6
5.7,0.25,0.26,12.5,49.0,52.5,106.0,0.9969100000000001,3.08,0.45,9.4,6
5.9,0.23,0.28,8.6,46.0,37.0,142.0,0.9943200000000001,3.23,0.53,10.6,6
6.2,0.3,0.32,1.2,52.0,32.0,185.0,0.99266,3.28,0.44,10.1,5
6.5,0.33,0.24,14.5,48.0,20.0,96.0,0.99456,3.06,0.3,11.5,8
7.4,0.26,0.29,3.7,48.0,14.0,73.0,0.9915,3.06,0.45,11.4,6
7.0,0.2,0.4,1.1,58.0,30.0,93.0,0.9932200000000001,3.03,0.38,9.2,6
6.5,0.21,0.42,1.1,59.0,33.0,101.0,0.9927,3.12,0.38,9.7,6
7.3,0.25,0.27,3.8,47.0,16.0,79.0,0.9917299999999999,3.07,0.46,11.3,6
6.8,0.27,0.24,4.6,98.0,36.0,127.0,0.9941200000000001,3.15,0.49,9.6,6
6.7,0.24,0.3,10.2,0.07,44.0,179.0,0.99666,2.86,0.46,8.9,6
6.4,0.14,0.28,7.9,57.0,21.0,82.0,0.99425,3.26,0.36,10.0,6
6.4,0.5,0.2,2.4,59.0,19.0,112.0,0.9931399999999999,3.18,0.4,9.2,6
6.6,0.41,0.27,10.7,0.11,20.0,103.0,0.99672,3.08,0.41,9.0,6
6.4,0.25,0.28,4.9,0.03,29.0,98.0,0.99024,3.09,0.58,12.8,7
6.6,0.41,0.27,10.7,0.11,20.0,103.0,0.99672,3.08,0.41,9.0,6
8.0,0.25,0.35,1.1,54.0,13.0,136.0,0.99366,3.08,0.55,9.5,5
6.4,0.14,0.28,7.9,57.0,21.0,82.0,0.99425,3.26,0.36,10.0,6
6.6,0.21,0.34,5.6,46.0,30.0,140.0,0.9929899999999999,3.22,0.38,11.0,5
6.4,0.5,0.2,2.4,59.0,19.0,112.0,0.9931399999999999,3.18,0.4,9.2,6
6.3,0.29,0.23,14.2,37.0,24.0,99.0,0.9952799999999999,3.08,0.38,10.6,6
6.9,0.37,0.23,9.5,57.0,54.0,166.0,0.9956799999999999,3.23,0.42,10.0,5
6.9,0.37,0.23,9.5,57.0,54.0,166.0,0.9956799999999999,3.23,0.42,10.0,5
5.7,0.31,0.28,4.1,0.03,22.0,86.0,0.9906200000000001,3.31,0.38,11.7,7
6.9,0.45,0.27,4.7,35.0,17.0,80.0,0.9905799999999999,3.12,0.36,12.5,7
6.9,0.3,0.45,1.4,39.0,36.0,122.0,0.99059,3.07,0.47,11.1,7
5.3,0.23,0.56,0.9,41.0,46.0,141.0,0.99119,3.16,0.62,9.7,5
6.8,0.3,0.26,20.3,37.0,45.0,150.0,0.9972700000000001,3.04,0.38,12.3,6
6.7,0.28,0.42,3.5,35.0,43.0,105.0,0.99021,3.18,0.38,12.2,6
7.6,0.4,0.27,1.2,53.0,23.0,193.0,0.99164,3.22,0.38,11.6,5
5.5,0.21,0.25,1.2,0.04,18.0,75.0,0.99006,3.31,0.56,11.3,6
6.0,0.2,0.25,2.0,41.0,30.0,95.0,0.9907799999999999,3.27,0.56,11.1,6
6.1,0.17,0.29,1.1,41.0,32.0,92.0,0.99036,3.26,0.57,11.2,6
7.5,0.21,0.29,1.5,46.0,35.0,107.0,0.9912299999999999,3.15,0.45,11.3,6
7.3,0.26,0.32,1.2,41.0,29.0,94.0,0.9897799999999999,3.07,0.45,12.0,6
6.2,0.35,0.2,18.1,69.0,33.0,158.0,0.99908,3.15,0.5,8.8,6
6.2,0.35,0.2,18.1,69.0,33.0,158.0,0.99908,3.15,0.5,8.8,6
6.5,0.43,0.31,3.6,46.0,19.0,143.0,0.9902200000000001,3.15,0.34,12.0,8
6.5,0.4,0.31,3.5,46.0,22.0,147.0,0.99024,3.15,0.31,12.0,7
7.4,0.28,0.5,12.1,49.0,48.0,122.0,0.9973,3.01,0.44,9.0,5
6.3,0.23,0.22,17.45,54.0,42.0,151.0,0.9985299999999999,3.12,0.6,9.3,6
6.2,0.34,0.25,12.1,59.0,33.0,171.0,0.99769,3.14,0.56,8.7,6
6.6,0.44,0.32,3.0,95.0,13.0,75.0,0.98954,3.1,0.63,12.8,6
6.0,0.13,0.36,1.6,52.0,23.0,72.0,0.98974,3.1,0.5,11.5,7
6.3,0.17,0.23,5.7,48.0,44.0,147.0,0.99382,3.08,0.54,10.0,5
6.3,0.18,0.22,5.6,47.0,45.0,147.0,0.9938299999999999,3.09,0.54,10.0,5
6.7,0.31,0.34,6.8,59.0,51.0,215.0,0.9953799999999999,3.33,0.56,10.3,5
6.6,0.33,0.32,15.6,54.0,62.0,227.0,0.99734,3.25,0.56,10.4,5
6.3,0.34,0.31,6.0,0.02,18.0,68.0,0.9898100000000001,3.22,0.29,13.4,7
6.8,0.29,0.32,1.8,32.0,18.0,130.0,0.99095,3.05,0.62,11.2,6
7.4,0.31,0.26,8.6,48.0,47.0,206.0,0.9964,3.26,0.36,9.1,5
7.4,0.31,0.26,8.6,48.0,47.0,206.0,0.9964,3.26,0.36,9.1,5
5.7,0.25,0.27,11.5,0.04,24.0,120.0,0.99411,3.33,0.31,10.8,6
6.8,0.27,0.28,7.8,38.0,26.0,89.0,0.9915,3.24,0.34,12.5,6
5.9,0.26,0.24,2.4,46.0,27.0,132.0,0.99234,3.63,0.73,11.3,5
5.9,0.65,0.23,5.0,35.0,20.0,128.0,0.99016,3.46,0.48,12.8,6
7.4,0.31,0.26,8.6,48.0,47.0,206.0,0.9964,3.26,0.36,9.1,5
6.6,0.23,0.32,1.5,41.0,8.0,72.0,0.98949,3.22,0.39,12.7,6
6.8,0.18,0.35,5.4,54.0,53.0,143.0,0.99287,3.1,0.54,11.0,7
6.8,0.28,0.29,11.9,52.0,51.0,149.0,0.99544,3.02,0.58,10.4,6
6.8,0.28,0.29,11.9,52.0,51.0,149.0,0.99544,3.02,0.58,10.4,6
5.9,0.27,0.27,9.0,51.0,43.0,136.0,0.9941,3.25,0.53,10.7,6
6.8,0.28,0.29,11.9,52.0,51.0,149.0,0.99544,3.02,0.58,10.4,6
6.8,0.26,0.29,11.9,52.0,54.0,160.0,0.99546,3.03,0.58,10.4,6
7.1,0.13,0.29,15.5,64.0,56.0,115.5,0.9973700000000001,3.16,0.41,9.7,7
6.8,0.18,0.35,5.4,54.0,53.0,143.0,0.99287,3.1,0.54,11.0,7
6.2,0.2,0.25,15.0,55.0,8.0,120.0,0.9976700000000001,3.19,0.53,9.6,6
5.8,0.24,0.28,1.4,38.0,40.0,76.0,0.98711,3.1,0.29,13.9,7
7.6,0.48,0.31,9.4,46.0,6.0,194.0,0.9971399999999999,3.07,0.61,9.4,5
7.4,0.26,0.32,3.7,32.0,29.0,193.0,0.99134,3.1,0.67,12.5,6
6.2,0.2,0.25,15.0,55.0,8.0,120.0,0.9976700000000001,3.19,0.53,9.6,6
6.1,0.3,0.47,1.4,49.0,50.0,187.0,0.9927,3.19,0.45,9.5,5
6.2,0.32,0.5,6.5,48.0,61.0,186.0,0.9948,3.19,0.45,9.6,5
6.1,0.3,0.47,1.4,49.0,50.0,187.0,0.9927,3.19,0.45,9.5,5
6.3,0.34,0.52,6.3,47.0,63.0,186.0,0.9948100000000001,3.18,0.44,9.6,5
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
7.2,0.26,0.38,1.5,61.0,12.0,120.0,0.99192,3.18,0.46,10.4,5
7.0,0.31,0.35,1.6,63.0,13.0,119.0,0.9918399999999999,3.22,0.5,10.7,5
6.6,0.22,0.35,1.4,0.05,23.0,83.0,0.99019,3.17,0.48,12.0,7
5.8,0.23,0.31,3.5,44.0,35.0,158.0,0.98998,3.19,0.37,12.1,7
6.3,0.17,0.32,1.0,0.04,39.0,118.0,0.9888600000000001,3.31,0.4,13.1,8
6.0,0.19,0.26,1.4,39.0,30.0,104.0,0.98998,3.32,0.41,12.4,6
6.7,0.21,0.34,1.5,35.0,45.0,123.0,0.98949,3.24,0.36,12.6,7
7.4,0.16,0.3,13.7,56.0,33.0,168.0,0.99825,2.9,0.44,8.7,7
6.6,0.22,0.37,1.6,0.04,31.0,101.0,0.9900899999999999,3.15,0.66,12.0,5
6.8,0.34,0.27,5.2,0.06,14.0,169.0,0.9925200000000001,3.27,0.57,11.6,6
6.3,0.24,0.22,11.9,0.05,65.0,179.0,0.99659,3.06,0.58,9.3,6
6.9,0.35,0.39,2.4,48.0,25.0,157.0,0.9913299999999999,3.2,0.54,11.1,7
6.8,0.24,0.33,3.2,49.0,68.0,161.0,0.99324,3.1,0.69,10.2,6
6.4,0.25,0.33,1.7,37.0,35.0,113.0,0.99164,3.23,0.66,10.6,6
5.8,0.19,0.33,4.2,38.0,49.0,133.0,0.9910700000000001,3.16,0.42,11.3,7
6.9,0.24,0.4,15.4,52.0,81.0,198.0,0.9986,3.2,0.69,9.4,5
6.5,0.31,0.61,13.0,53.0,31.0,123.0,0.99708,3.09,0.5,9.3,6
6.6,0.25,0.32,5.6,39.0,15.0,68.0,0.9916299999999999,2.96,0.52,11.1,6
7.5,0.38,0.56,9.7,55.0,15.0,170.0,0.99605,3.13,0.65,9.9,6
6.2,0.3,0.3,2.5,41.0,29.0,82.0,0.99065,3.31,0.61,11.8,7
6.4,0.33,0.28,4.0,0.04,24.0,81.0,0.9903,3.26,0.64,12.6,7
6.9,0.24,0.4,15.4,52.0,81.0,198.0,0.9986,3.2,0.69,9.4,5
7.6,0.27,0.32,1.2,43.0,23.0,72.0,0.99236,3.06,0.68,10.5,5
5.9,0.24,0.34,2.0,37.0,40.0,108.0,0.9894799999999999,3.19,0.5,12.3,6
5.3,0.33,0.3,1.2,48.0,25.0,119.0,0.99045,3.32,0.62,11.3,6
6.4,0.21,0.21,5.1,97.0,21.0,105.0,0.9939,3.07,0.46,9.6,5
7.0,0.22,0.3,1.4,0.04,14.0,63.0,0.98985,3.2,0.33,12.0,6
7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.9913799999999999,3.09,0.45,11.2,5
6.7,0.2,0.24,6.5,44.0,28.0,100.0,0.9934799999999999,3.12,0.33,10.2,6
8.1,0.27,0.33,1.3,45.0,26.0,100.0,0.99066,2.98,0.44,12.4,6
6.7,0.2,0.24,6.5,44.0,28.0,100.0,0.9934799999999999,3.12,0.33,10.2,6
7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.98862,2.94,0.38,13.4,8
5.8,0.22,0.29,1.3,36.0,25.0,68.0,0.98865,3.24,0.35,12.6,6
6.3,0.3,0.48,7.4,53.0,34.0,149.0,0.99472,3.18,0.53,9.8,5
7.9,0.36,0.53,12.9,49.0,63.0,139.0,0.99792,2.94,0.45,9.1,5
8.1,0.27,0.33,1.3,45.0,26.0,100.0,0.99066,2.98,0.44,12.4,6
8.0,0.24,0.33,1.2,44.0,28.0,101.0,0.99035,3.03,0.43,12.5,6
6.7,0.41,0.27,2.6,33.0,25.0,85.0,0.9908600000000001,3.05,0.34,11.7,6
6.7,0.24,0.31,2.3,44.0,37.0,113.0,0.99013,3.29,0.46,12.9,6
6.2,0.3,0.32,1.3,54.0,27.0,183.0,0.99266,3.3,0.43,10.1,5
6.9,0.26,0.38,10.5,44.0,33.0,139.0,0.9951700000000001,3.06,0.5,10.3,6
6.7,0.41,0.27,2.6,33.0,25.0,85.0,0.9908600000000001,3.05,0.34,11.7,6
5.9,0.32,0.2,14.4,0.05,29.0,144.0,0.99666,3.24,0.41,10.3,6
5.6,0.23,0.29,3.1,23.0,19.0,89.0,0.9906799999999999,3.25,0.51,11.2,6
6.6,0.23,0.32,1.7,24.0,26.0,102.0,0.9908399999999999,3.29,0.6,11.8,6
6.0,0.17,0.21,6.0,0.05,26.0,134.0,0.9939,3.08,0.54,9.8,6
7.1,0.38,0.42,11.8,41.0,32.0,193.0,0.99624,3.04,0.49,10.0,6
6.6,0.31,0.37,6.2,52.0,13.0,164.0,0.9960200000000001,3.24,0.39,8.8,4
7.0,0.44,0.24,12.1,56.0,68.0,210.0,0.99718,3.05,0.5,9.5,5
7.0,0.44,0.24,12.1,56.0,68.0,210.0,0.99718,3.05,0.5,9.5,5
7.0,0.44,0.24,12.1,56.0,68.0,210.0,0.99718,3.05,0.5,9.5,5
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,4
8.0,0.33,0.32,4.6,41.0,31.0,180.0,0.9918399999999999,2.92,0.74,12.2,6
7.0,0.44,0.24,12.1,56.0,68.0,210.0,0.99718,3.05,0.5,9.5,5
6.0,0.19,0.29,1.2,46.0,29.0,92.0,0.9903299999999999,3.22,0.53,11.3,6
6.3,0.28,0.34,8.1,38.0,44.0,129.0,0.9924799999999999,3.26,0.29,12.1,6
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,4
5.3,0.43,0.11,1.1,29.0,6.0,51.0,0.9907600000000001,3.51,0.48,11.2,4
5.4,0.22,0.35,6.5,29.0,26.0,87.0,0.99092,3.29,0.44,12.5,7
5.2,0.2,0.27,3.2,47.0,16.0,93.0,0.99235,3.44,0.53,10.1,7
6.2,0.29,0.23,12.4,48.0,33.0,201.0,0.9961200000000001,3.11,0.56,9.9,6
6.3,0.26,0.25,5.2,46.0,11.0,133.0,0.9920200000000001,2.97,0.68,11.0,6
6.0,0.22,0.23,5.0,45.0,10.0,122.0,0.99261,2.94,0.63,10.0,6
7.5,0.35,0.37,2.5,66.0,29.0,89.0,0.98964,3.14,0.42,12.7,6
6.6,0.39,0.28,9.2,36.0,10.0,92.0,0.99206,3.07,0.35,12.1,6
6.3,0.23,0.33,6.9,52.0,23.0,118.0,0.9938,3.23,0.46,10.4,6
6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.9920399999999999,3.24,0.47,10.4,6
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5
7.5,0.23,0.3,1.2,0.03,27.0,80.0,0.99192,3.05,0.68,10.5,5
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5
6.4,0.27,0.29,3.9,34.0,62.0,140.0,0.9923700000000001,3.1,0.59,11.1,6
5.9,0.22,0.29,4.2,37.0,69.0,144.0,0.9921399999999999,3.13,0.74,10.8,7
6.8,0.26,0.26,2.0,19.0,23.5,72.0,0.99041,3.16,0.47,11.8,6
7.6,0.36,0.48,13.5,38.0,44.0,116.0,0.9982,3.04,0.48,9.2,5
7.6,0.35,0.47,13.3,37.0,42.0,116.0,0.9982200000000001,3.04,0.5,9.2,5
5.7,0.18,0.26,2.2,23.0,21.0,95.0,0.9893,3.07,0.54,12.3,6
5.9,0.14,0.2,1.6,0.04,26.0,114.0,0.99105,3.25,0.45,11.4,6
5.5,0.23,0.19,2.2,44.0,39.0,161.0,0.9920899999999999,3.19,0.43,10.4,6
6.7,0.11,0.26,14.8,53.0,44.0,95.0,0.9967600000000001,3.2,0.35,9.8,6
7.0,0.24,0.24,1.8,47.0,29.0,91.0,0.99251,3.3,0.43,9.9,6
6.7,0.11,0.26,14.8,53.0,44.0,95.0,0.9967600000000001,3.2,0.35,9.8,6
5.3,0.47,0.1,1.3,36.0,11.0,74.0,0.99082,3.48,0.54,11.2,4
7.5,0.29,0.24,9.9,58.0,25.0,115.0,0.99567,3.15,0.46,10.9,5
6.0,0.33,0.26,5.1,51.0,16.0,119.0,0.99416,3.15,0.41,9.2,5
6.0,0.33,0.26,5.1,51.0,16.0,119.0,0.99416,3.15,0.41,9.2,5
5.8,0.32,0.23,1.5,33.0,39.0,121.0,0.9887,2.96,0.35,12.0,5
5.8,0.3,0.23,1.5,34.0,37.0,121.0,0.9887100000000001,2.96,0.34,12.1,6
6.2,0.36,0.22,5.25,38.0,44.0,145.0,0.9918399999999999,3.22,0.4,11.2,6
6.0,0.31,0.27,2.3,42.0,19.0,120.0,0.9895200000000001,3.32,0.41,12.7,7
6.9,0.52,0.54,7.9,36.0,23.0,169.0,0.99267,3.26,0.47,12.2,6
7.0,0.55,0.05,8.0,36.0,19.0,164.0,0.99269,3.26,0.46,12.2,6
5.8,0.2,0.16,1.4,42.0,44.0,99.0,0.9891200000000001,3.23,0.37,12.2,6
6.2,0.36,0.22,5.25,38.0,44.0,145.0,0.9918399999999999,3.22,0.4,11.2,6
6.0,0.31,0.27,2.3,42.0,19.0,120.0,0.9895200000000001,3.32,0.41,12.7,7
6.0,0.29,0.27,2.3,44.0,20.0,117.0,0.9895,3.31,0.41,12.7,7
5.7,0.22,0.29,3.5,0.04,27.0,146.0,0.9899899999999999,3.17,0.36,12.1,6
7.1,0.46,0.23,13.7,45.0,44.0,192.0,0.9981,3.11,0.53,9.4,5
6.9,0.42,0.2,15.4,43.0,57.0,201.0,0.9984799999999999,3.08,0.54,9.4,5
5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,6
5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,6
5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,6
5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,6
5.2,0.31,0.2,2.4,27.0,27.0,117.0,0.9888600000000001,3.56,0.45,13.0,7
7.2,0.22,0.35,5.5,54.0,37.0,183.0,0.99474,3.08,0.5,10.3,5
5.6,0.18,0.29,2.3,0.04,5.0,47.0,0.99126,3.07,0.45,10.1,4
6.2,0.24,0.27,16.8,0.04,48.0,129.0,0.9969100000000001,3.23,0.38,10.5,6
5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,6
5.7,0.26,0.24,17.8,59.0,23.0,124.0,0.9977299999999999,3.3,0.5,10.1,5
5.7,0.26,0.24,17.8,59.0,23.0,124.0,0.9977299999999999,3.3,0.5,10.1,5
6.0,0.2,0.26,6.8,49.0,22.0,93.0,0.9928,3.15,0.42,11.0,6
6.0,0.2,0.26,6.8,49.0,22.0,93.0,0.9928,3.15,0.42,11.0,6
6.0,0.2,0.26,6.8,49.0,22.0,93.0,0.9928,3.15,0.42,11.0,6
6.0,0.2,0.26,6.8,49.0,22.0,93.0,0.9928,3.15,0.42,11.0,6
7.6,0.28,0.17,1.6,46.0,28.0,117.0,0.9928799999999999,3.08,0.43,10.0,5
7.0,0.2,0.33,4.7,0.03,25.0,76.0,0.9920200000000001,2.88,0.54,10.5,6
6.6,0.26,0.27,11.8,48.0,28.0,112.0,0.9960600000000001,2.87,0.49,9.7,6
5.7,0.26,0.24,17.8,59.0,23.0,124.0,0.9977299999999999,3.3,0.5,10.1,5
7.2,0.21,0.36,15.7,45.0,68.0,183.0,0.9992200000000001,3.25,0.76,9.4,5
6.9,0.22,0.32,5.8,41.0,20.0,119.0,0.9929600000000001,3.17,0.55,11.2,6
7.2,0.21,0.36,15.7,45.0,68.0,183.0,0.9992200000000001,3.25,0.76,9.4,5
7.4,0.22,0.28,9.0,46.0,22.0,121.0,0.9946799999999999,3.1,0.55,10.8,5
7.2,0.21,0.36,15.7,45.0,68.0,183.0,0.9992200000000001,3.25,0.76,9.4,5
6.9,0.22,0.32,5.8,41.0,20.0,119.0,0.9929600000000001,3.17,0.55,11.2,6
7.0,0.2,0.35,8.8,37.0,31.0,103.0,0.9938799999999999,3.13,0.49,11.0,6
5.6,0.26,0.0,10.2,38.0,13.0,111.0,0.99315,3.44,0.46,12.4,6
7.2,0.34,0.23,8.9,105.0,22.0,155.0,0.99692,3.01,0.58,9.5,5
7.1,0.39,0.39,11.1,34.0,25.0,204.0,0.99616,3.05,0.52,10.0,6
6.9,0.26,0.29,4.2,43.0,33.0,114.0,0.9902,3.16,0.31,12.5,6
6.1,0.24,0.25,1.6,44.0,24.0,115.0,0.9921,3.39,0.59,10.9,6
5.9,0.25,0.24,7.4,44.0,21.0,113.0,0.9946200000000001,3.38,0.58,10.5,6
6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.9947600000000001,3.22,0.37,10.8,6
6.5,0.22,0.27,1.6,39.0,36.0,116.0,0.9917799999999999,3.38,0.57,11.0,7
6.2,0.26,0.29,2.0,36.0,16.0,87.0,0.9908100000000001,3.33,0.61,11.8,6
6.6,0.34,0.25,4.8,38.0,16.0,121.0,0.99198,3.36,0.71,12.6,6
7.1,0.23,0.28,1.9,46.0,33.0,103.0,0.9899700000000001,3.12,0.31,12.0,5
6.9,0.26,0.29,4.2,43.0,33.0,114.0,0.9902,3.16,0.31,12.5,6
6.4,0.27,0.3,1.6,0.04,19.0,86.0,0.9908899999999999,3.32,0.65,11.5,6
6.3,0.41,0.22,7.3,35.0,23.0,117.0,0.99172,3.2,0.39,11.94,7
6.7,0.41,0.24,5.4,35.0,33.0,115.0,0.9901,3.12,0.44,12.8933333333,7
6.7,0.34,0.26,1.9,38.0,58.0,138.0,0.9893,3.0,0.47,12.2,7
6.3,0.41,0.22,7.3,35.0,23.0,117.0,0.99172,3.2,0.39,11.94,7
6.7,0.41,0.24,5.4,35.0,33.0,115.0,0.9901,3.12,0.44,12.8933333333,7
6.4,0.26,0.35,7.7,56.0,45.0,191.0,0.9952700000000001,3.16,0.5,9.5,5
6.3,0.28,0.22,11.5,36.0,27.0,150.0,0.99445,3.0,0.33,10.6,6
7.4,0.16,0.33,1.2,42.0,47.0,121.0,0.99198,3.04,0.68,10.5,7
8.4,0.27,0.3,2.2,37.0,36.0,129.0,0.99085,2.89,0.3,11.4666666667,6
5.9,0.2,0.28,1.0,43.0,45.0,100.0,0.9903299999999999,3.4,0.41,11.4,6
6.4,0.24,0.26,8.2,54.0,47.0,182.0,0.9953799999999999,3.12,0.5,9.5,5
7.4,0.38,0.34,8.3,52.0,44.0,168.0,0.9962700000000001,3.11,0.52,9.2,5
6.4,0.24,0.26,8.2,54.0,47.0,182.0,0.9953799999999999,3.12,0.5,9.5,5
6.4,0.42,0.19,9.3,43.0,28.0,145.0,0.9943299999999999,3.23,0.53,10.98,5
6.4,0.23,0.26,8.1,54.0,47.0,181.0,0.9954,3.12,0.49,9.4,5
6.4,0.24,0.26,8.2,54.0,47.0,182.0,0.9953799999999999,3.12,0.5,9.5,5
7.4,0.38,0.34,8.3,52.0,44.0,168.0,0.9962700000000001,3.11,0.52,9.2,5
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
6.8,0.24,0.29,2.0,44.0,15.0,96.0,0.9923200000000001,3.23,0.64,10.4,8
7.3,0.19,0.27,13.9,57.0,45.0,155.0,0.9980700000000001,2.94,0.41,8.8,8
7.4,0.27,0.52,15.7,54.0,36.0,139.0,0.9978799999999999,3.04,0.62,10.0333333333,6
5.7,0.28,0.35,1.2,52.0,39.0,141.0,0.99108,3.44,0.69,11.3,6
5.8,0.22,0.25,1.5,24.0,21.0,109.0,0.99234,3.37,0.58,10.4,6
7.1,0.2,0.35,3.2,34.0,21.0,107.0,0.99195,3.11,0.54,11.1,6
7.1,0.23,0.3,2.6,34.0,62.0,148.0,0.99121,3.03,0.56,11.3,7
7.6,0.31,0.52,13.2,42.0,61.0,148.0,0.99839,2.98,0.47,9.1,6
7.2,0.34,0.28,10.4,108.0,43.0,187.0,0.9973799999999999,2.96,0.57,9.4,5
7.0,0.36,0.25,5.7,15.0,14.0,73.0,0.9896299999999999,2.82,0.59,13.2,6
6.4,0.31,0.28,2.5,39.0,34.0,137.0,0.98946,3.22,0.38,12.7,6
7.3,0.28,0.35,1.6,54.0,31.0,148.0,0.9917799999999999,3.18,0.47,10.7,5
7.4,0.16,0.3,1.4,64.0,34.0,166.0,0.99136,3.11,0.42,11.433333333299998,6
6.4,0.31,0.27,7.4,49.0,48.0,169.0,0.99323,3.27,0.45,11.1,6
6.4,0.31,0.28,2.5,39.0,34.0,137.0,0.98946,3.22,0.38,12.7,6
6.2,0.29,0.29,5.6,46.0,35.0,178.0,0.99313,3.25,0.51,10.5333333333,5
